RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,TRIAL_SACCADE_TOTAL
05_m_23,1,52,10.15,149.63,194.37,165
05_m_23,1,36,3.58,-58.03,100.72,165
05_m_23,1,24,2.34,179.05,100.87,165
05_m_23,1,12,0.43,159.35,38.8,165
05_m_23,1,8,0.18,66.77,40.74,165
05_m_23,1,40,6.15,-12.7,152.52,165
05_m_23,1,12,0.68,163.54,61.32,165
05_m_23,1,20,1.07,178.01,49.68,165
05_m_23,1,44,7.28,-128.07,164.71,165
05_m_23,1,20,0.99,78.52,58.86,165
05_m_23,1,68,15.3,-29.2,226.25,165
05_m_23,1,36,3.96,-27.73,107.45,165
05_m_23,1,56,11.29,142.99,203.73,165
05_m_23,1,32,2.07,-9.62,62.08,165
05_m_23,1,48,8.64,172.72,180.56,165
05_m_23,1,20,1.74,157.22,88.38,165
05_m_23,1,20,1.28,20.96,61.53,165
05_m_23,1,24,1.39,122.95,62.05,165
05_m_23,1,32,2.68,62.54,87.93,165
05_m_23,1,20,0.98,160.55,51.09,165
05_m_23,1,16,0.83,149.14,47.93,165
05_m_23,1,16,0.97,-11.42,60.91,165
05_m_23,1,16,0.89,-8.58,52.65,165
05_m_23,1,48,6.31,-102.39,130.72,165
05_m_23,1,16,1.12,8.11,63.76,165
05_m_23,1,60,11.73,0.51,195.97,165
05_m_23,1,24,2.16,-119.65,89.36,165
05_m_23,1,48,10.09,-56.33,215.13,165
05_m_23,1,20,0.75,-30.19,37.38,165
05_m_23,1,24,2.45,101.29,107.1,165
05_m_23,1,12,0.58,6.16,48.34,165
05_m_23,1,24,2.5,-174.33,107.11,165
05_m_23,1,40,3.28,-49.51,84.99,165
05_m_23,1,32,2.69,91.32,83.47,165
05_m_23,1,44,8.68,-179.03,196.22,165
05_m_23,1,188,1.48,131.68,275.34,165
05_m_23,1,36,3.84,128.17,106.76,165
05_m_23,1,44,6.38,139.67,144.4,165
05_m_23,1,20,0.57,111,33.87,165
05_m_23,1,36,5.77,-15.55,158.26,165
05_m_23,1,12,0.59,177.91,50.99,165
05_m_23,1,44,4.96,-176.79,112.2,165
05_m_23,1,8,0.18,176.24,25.84,165
05_m_23,1,44,7.75,-24.33,174.42,165
05_m_23,1,24,2.94,-0.34,122.32,165
05_m_23,1,8,0.21,9.75,37.05,165
05_m_23,1,20,1.29,3.79,61.07,165
05_m_23,1,28,3.08,-175.39,114.01,165
05_m_23,1,132,0.5,129,301.93,165
05_m_23,1,28,2.17,-166.55,78.83,165
05_m_23,1,48,7.02,58.98,146.69,165
05_m_23,1,20,1.71,-172.5,83.81,165
05_m_23,1,48,7.12,-102.05,152.73,165
05_m_23,1,16,1,117.93,60.96,165
05_m_23,1,8,0.18,78.18,27.23,165
05_m_23,1,8,0.29,-90.78,39.11,165
05_m_23,1,24,0.81,-171.47,39.84,165
05_m_23,1,12,0.49,5.65,41.57,165
05_m_23,1,192,6.5,151.63,204.67,165
05_m_23,1,32,3.25,140.58,105.1,165
05_m_23,1,68,14.8,0.9,219.93,165
05_m_23,1,20,1.9,178.23,93.75,165
05_m_23,1,60,13.51,-156.62,226.51,165
05_m_23,1,164,1.48,14.09,293.17,165
05_m_23,1,16,0.82,103.39,54.34,165
05_m_23,1,16,0.8,174.02,50.26,165
05_m_23,1,24,1.88,-7.88,75.73,165
05_m_23,1,64,14.82,-6.15,232.21,165
05_m_23,1,12,0.6,146.08,51.29,165
05_m_23,1,188,17.29,176.66,225.73,165
05_m_23,1,72,13.98,-97.37,197.59,165
05_m_23,1,36,3.05,74.89,82.21,165
05_m_23,1,204,9.02,69.73,209.21,165
05_m_23,2,40,6.66,34.02,168.56,116
05_m_23,2,152,3.32,-160.89,281.58,116
05_m_23,2,24,2.04,-42.05,80.73,116
05_m_23,2,32,3.92,-6.06,119.12,116
05_m_23,2,36,3.17,74.86,84.95,116
05_m_23,2,8,0.24,115.89,38.82,116
05_m_23,2,48,8.12,-159.17,168.08,116
05_m_23,2,24,2.41,2.63,96.42,116
05_m_23,2,16,0.86,-174.29,51.98,116
05_m_23,2,44,6.27,29.44,143.23,116
05_m_23,2,20,1.27,-167.89,58.66,116
05_m_23,2,8,0.29,-164.33,44.92,116
05_m_23,2,1548,0.62,-50.72,345.89,116
05_m_23,2,16,0.86,98.08,48.67,116
05_m_23,2,12,0.61,-47.04,50.6,116
05_m_23,2,52,9.79,8.6,188.76,116
05_m_23,2,52,9.46,-171.89,181.77,116
05_m_23,2,20,1.25,156.71,58.28,116
05_m_23,2,136,1.7,-77.46,331.2,116
05_m_23,2,56,9.28,12.64,165.15,116
05_m_23,2,48,10.53,-155.15,218.97,116
05_m_23,2,40,5.26,-80.73,128.22,116
05_m_23,2,40,3.97,-96.59,100.23,116
05_m_23,2,20,1.65,-22.4,76.63,116
05_m_23,2,60,9.99,7.13,165.97,116
05_m_23,2,72,14.28,-161.91,204.88,116
05_m_23,2,36,4.69,-111.02,127.48,116
05_m_23,2,52,11.22,-0.17,214.31,116
05_m_23,2,28,1.09,166.62,36.76,116
05_m_23,2,16,0.76,149.6,47.76,116
05_m_23,2,40,5.82,-4.04,143.02,116
05_m_23,2,24,1.73,-5.22,67.35,116
05_m_23,2,44,4.78,0.43,108.12,116
05_m_23,2,60,10.79,116.19,182.81,116
05_m_23,2,32,2.66,-164.29,82.96,116
05_m_23,2,64,12.94,156.47,204.5,116
05_m_23,2,56,11.17,-60.71,199.34,116
05_m_23,2,28,2.23,-104.05,78.09,116
05_m_23,2,28,2.94,-78.48,104.16,116
05_m_23,2,16,0.78,172.87,50.63,116
05_m_23,2,40,2.59,91.69,62.87,116
05_m_23,2,40,2.62,-77.77,69.61,116
05_m_23,2,16,0.72,116.49,51.55,116
05_m_23,2,16,0.82,113.8,52.19,116
05_m_23,2,12,0.42,36.58,35.52,116
05_m_23,2,12,0.53,103.76,43,116
05_m_23,2,8,0.28,-177.2,42.36,116
05_m_23,2,24,2.04,-175.94,84.77,116
05_m_23,2,24,1.99,6.86,75.8,116
05_m_23,2,24,1.59,-176.41,69.63,116
05_m_23,2,12,0.5,2.69,40.01,116
05_m_23,2,144,0.79,23.49,360.65,116
05_m_23,2,36,4.45,-66.51,127.85,116
05_m_23,2,12,0.56,-55.59,44.77,116
05_m_23,2,48,8.29,-0.24,170.19,116
05_m_23,2,20,0.92,76.09,50.2,116
05_m_23,2,56,9.95,-179.85,179.49,116
05_m_23,2,12,0.53,-56.89,46.03,116
05_m_23,2,24,1.68,101.72,70.66,116
05_m_23,2,8,0.32,-161.74,50.34,116
05_m_23,2,32,4.16,-14.66,129.3,116
05_m_23,2,24,1.79,-179.14,71.49,116
05_m_23,2,20,1.96,-172.92,90.21,116
05_m_23,2,16,0.83,0.79,48.61,116
05_m_23,2,28,2.92,-2.34,102.5,116
05_m_23,2,48,5.03,179.65,103.66,116
05_m_23,2,32,3.93,4.1,120.83,116
05_m_23,2,172,2.7,111.97,189.55,116
05_m_23,2,40,5.24,178.79,127.24,116
05_m_23,2,48,9.45,-64.71,200.85,116
05_m_23,2,20,1.09,-83.83,54.17,116
05_m_23,2,48,9.56,114.83,198.86,116
05_m_23,2,44,5.31,172.77,120.04,116
05_m_23,2,52,4.72,99.56,92.63,116
05_m_23,2,24,1.63,-93.06,68.04,116
05_m_23,2,8,0.25,6.33,37.21,116
05_m_23,2,64,13.41,17.45,210.56,116
05_m_23,2,76,13.17,-164.25,174.56,116
05_m_23,2,64,15.88,-47.02,252.17,116
05_m_23,2,44,6.72,-26.97,151.3,116
05_m_23,2,8,0.2,-36.59,30.91,116
05_m_23,2,20,1.06,-166.33,47.17,116
05_m_23,2,72,18.61,141.85,261.84,116
05_m_23,2,20,1.38,179.35,66.98,116
05_m_23,2,20,1.47,108.38,71.97,116
05_m_23,2,48,6.91,-12.23,146.42,116
05_m_23,2,16,0.61,139.02,43.48,116
05_m_23,2,16,0.75,107.49,45.28,116
05_m_23,2,44,5.69,-161.95,127.86,116
05_m_23,2,44,7.97,-32.47,179.56,116
05_m_23,2,56,9.65,143.69,173.76,116
05_m_23,2,20,1.34,79.31,68.51,116
05_m_23,2,156,7.88,-48.63,276.1,116
05_m_23,2,52,6.97,7.37,132.53,116
05_m_23,2,32,4.46,-155.68,141.24,116
05_m_23,2,44,6.87,177.21,155.26,116
05_m_23,2,44,5.6,-103.51,128.4,116
05_m_23,2,16,0.85,-158.24,49.52,116
05_m_23,2,24,2.3,-35.8,93.59,116
05_m_23,2,48,2.35,-5.27,50.58,116
05_m_23,2,32,2.85,147.08,94,116
05_m_23,2,180,0.91,-114.7,286.67,116
05_m_23,2,16,0.96,-159.26,58.26,116
05_m_23,2,16,0.75,-0.58,44.99,116
05_m_23,2,12,0.7,3.58,59.49,116
05_m_23,2,12,0.64,1.7,51.02,116
05_m_23,2,12,0.63,-2.57,52.82,116
05_m_23,2,16,0.9,2.54,55.66,116
05_m_23,2,20,1.94,-150.12,94.27,116
05_m_23,2,160,1.37,-3.61,253.85,116
05_m_23,2,16,0.88,-18.8,47.78,116
05_m_23,2,104,21.09,-121.63,214.94,116
05_m_23,2,12,0.54,60.99,45.46,116
05_m_23,2,16,0.83,167.59,52.08,116
05_m_23,2,232,21.88,60.46,246.26,116
05_m_23,2,24,1.58,-21.54,63.71,116
05_m_23,3,28,2.72,52.76,99.09,161
05_m_23,3,24,1.18,40.67,52.59,161
05_m_23,3,36,3.66,-55.36,101.08,161
05_m_23,3,20,0.93,125.56,55.02,161
05_m_23,3,16,1.12,7.74,68.95,161
05_m_23,3,8,0.25,3.61,39.84,161
05_m_23,3,16,0.69,-5.58,38.82,161
05_m_23,3,16,0.89,2.78,54.99,161
05_m_23,3,24,2.06,-179.45,89.5,161
05_m_23,3,20,1.18,-15.75,59.82,161
05_m_23,3,8,0.19,127.87,26.71,161
05_m_23,3,12,0.59,5.75,45.59,161
05_m_23,3,1960,4.18,178.61,393.44,161
05_m_23,3,980,1.41,92.86,294.16,161
05_m_23,3,8,0.29,-98.8,45.59,161
05_m_23,3,52,10.04,2.1,192.45,161
05_m_23,3,12,0.58,2.86,50.03,161
05_m_23,3,2780,9.38,-174.02,230.79,161
05_m_23,3,208,4.43,-90.86,438.96,161
05_m_23,3,300,1.94,84.56,349.83,161
05_m_23,3,48,11.16,-116.24,235.79,161
05_m_23,3,40,5.21,43.09,133.6,161
05_m_23,3,252,3.27,-51.46,222.12,161
05_m_23,3,48,7.07,-4.75,146.82,161
05_m_23,3,40,5.62,-166.4,139.9,161
05_m_23,3,36,3.93,2.61,108.09,161
05_m_23,3,28,2.33,6.48,82.91,161
05_m_23,3,20,1.55,179.24,70.46,161
05_m_23,3,20,1.41,-18.92,69.46,161
05_m_23,3,24,1.72,-19.61,71.56,161
05_m_23,3,24,1.79,154.78,76.38,161
05_m_23,3,1724,1.71,178.51,95.66,161
05_m_23,3,20,0.62,-36.68,39.16,161
05_m_23,3,12,0.61,57.03,54.05,161
05_m_23,3,20,1.5,-5.5,76.91,161
05_m_23,3,192,1.3,-78.41,148.5,161
05_m_23,3,24,2.85,164.55,116.17,161
05_m_23,3,20,1.3,160.34,62.45,161
05_m_23,3,1008,2.12,-74.91,102.03,161
05_m_23,3,1556,13.74,124.32,197.95,161
05_m_23,3,40,5.42,163.25,133.83,161
05_m_23,3,56,10.14,-61.74,181.54,161
05_m_23,3,20,1.38,-53.12,63.79,161
05_m_23,3,64,10.61,33.26,166.83,161
05_m_23,3,48,10.11,-149.34,209.65,161
05_m_23,3,20,1.72,-130.78,83.96,161
05_m_23,3,12,0.62,17.28,56.68,161
05_m_23,3,24,1.71,-85.76,72.46,161
05_m_23,3,20,1.29,176.32,66.77,161
05_m_23,3,48,5.02,-77.69,105.66,161
05_m_23,3,12,0.5,-2.13,41.24,161
05_m_23,3,28,2.52,2.19,89.43,161
05_m_23,3,12,0.46,-149.16,41.58,161
05_m_23,3,12,0.55,10.15,46.05,161
05_m_23,3,8,0.32,178.67,47.45,161
05_m_23,3,208,2.48,81.61,145.73,161
05_m_23,3,32,3.09,165.31,95.8,161
05_m_23,3,20,1.55,147.19,76.74,161
05_m_23,3,20,1.39,-174.01,67.25,161
05_m_23,3,20,0.58,81.76,36.01,161
05_m_23,3,12,0.48,-174.64,39.73,161
05_m_23,3,20,1.41,37.91,74.99,161
05_m_23,3,20,1.49,-1.57,71.57,161
05_m_23,3,12,0.6,-179.63,51.49,161
05_m_23,3,28,1.84,-28.31,69.58,161
05_m_23,3,44,4.82,-78.07,109.53,161
05_m_23,3,40,5.52,93.03,136.75,161
05_m_23,3,64,5.91,-81.99,95,161
05_m_23,3,40,4.35,117.36,109.55,161
05_m_23,3,20,1.24,153.13,59.04,161
05_m_23,3,40,5.26,-64.19,133.33,161
05_m_23,3,12,0.67,-19.61,56.26,161
05_m_23,3,12,0.61,-168,54.79,161
05_m_23,3,12,0.57,1.52,43.16,161
05_m_23,3,12,0.42,-164.97,33.97,161
05_m_23,3,2540,7,125.5,187.75,161
05_m_23,3,44,7.12,-169.08,160.46,161
05_m_23,3,16,1.02,-129.43,62.6,161
05_m_23,3,44,4.77,85.87,110.18,161
05_m_23,3,16,0.71,91.7,45.18,161
05_m_23,3,68,6.85,-14.11,100.58,161
05_m_23,3,56,9.69,-123.2,174.23,161
05_m_23,3,20,1.9,-170.05,93.7,161
05_m_23,3,72,17.6,-17.38,249.4,161
05_m_23,3,12,0.47,159.7,39.6,161
05_m_23,3,28,1.58,113.5,62.51,161
05_m_23,3,20,1.56,17.45,79.16,161
05_m_23,3,12,0.52,179.38,39.29,161
05_m_23,3,60,10.29,168.26,173.36,161
05_m_23,3,44,5.87,166.31,134.11,161
05_m_23,3,68,16.95,-16.88,253.58,161
05_m_23,3,12,0.6,-176.3,45.87,161
05_m_23,3,16,0.39,0.54,33.3,161
05_m_23,3,8,0.18,91.73,35.23,161
05_m_23,3,668,3.9,-103.92,131.43,161
05_m_23,3,12,0.77,87.66,87.85,161
05_m_23,3,8,0.26,-177.99,38.83,161
05_m_23,3,1940,9.84,141.68,180.43,161
05_m_23,3,40,5.55,-129.45,137.71,161
05_m_23,3,208,2.15,-11,172.03,161
05_m_23,3,48,7.16,-7.79,147.98,161
05_m_23,3,40,2.85,150.98,71.83,161
05_m_23,3,28,2.97,-19.52,105.59,161
05_m_23,3,2476,9.73,150.93,139.54,161
05_m_23,3,204,8.58,101.82,300.92,161
05_m_23,3,24,1.73,-8.15,69.6,161
05_m_23,3,20,1.18,1.43,55.49,161
05_m_23,3,20,1.54,-11.53,77.71,161
05_m_23,3,64,9.92,155.78,156.53,161
05_m_23,3,20,1.04,164.14,56.59,161
05_m_23,3,92,20.74,-44.07,237,161
05_m_23,3,52,11.73,172.25,225.68,161
05_m_23,3,40,5.49,47.72,136.19,161
05_m_23,3,52,10.3,-25.81,198.52,161
05_m_23,3,16,0.99,161.24,55.05,161
05_m_23,3,204,2.4,-59.8,212.48,161
05_m_23,3,20,1.09,-176.12,51.63,161
05_m_23,3,1220,2.32,111.51,328.12,161
05_m_23,3,20,1.49,-67.58,77.89,161
05_m_23,3,88,24.24,136.89,283.48,161
05_m_23,3,16,0.8,147.08,46.85,161
05_m_23,3,24,1.59,-7.84,65.13,161
05_m_23,3,20,1.31,-21.3,66.86,161
05_m_23,3,28,2.15,-13.8,75.97,161
05_m_23,3,76,19.17,-48.4,259.12,161
05_m_23,3,520,1.33,-163.24,149.17,161
05_m_23,3,24,2,-20.76,79.11,161
05_m_23,3,24,0.89,168.03,40.91,161
05_m_23,3,16,0.82,-28.48,55.9,161
05_m_23,3,20,1.24,166.57,58.69,161
05_m_23,3,1668,2.3,178.34,68.86,161
05_m_23,3,52,9.07,153.36,182.4,161
05_m_23,3,68,6.45,-134.32,108.12,161
05_m_23,3,36,4.18,-178.67,115.33,161
05_m_23,3,16,1,-178.94,61.16,161
05_m_23,3,8,0.19,-6.22,30.54,161
05_m_23,3,16,0.95,8.37,56.68,161
05_m_23,3,36,3.28,5.98,88.73,161
05_m_23,3,20,1.53,-0.78,76.52,161
05_m_23,3,168,1.28,33.55,245.16,161
05_m_23,3,16,1.11,9.12,65.77,161
05_m_23,3,16,0.9,-138.96,56.81,161
05_m_23,3,8,0.27,44.43,41.56,161
05_m_23,3,8,0.18,-8.23,31.43,161
05_m_23,3,8,0.25,-163.52,38.25,161
05_m_23,3,20,1.7,-176.82,90.02,161
05_m_23,3,28,2.03,-176.71,77.83,161
05_m_23,3,16,0.92,5.76,53.96,161
05_m_23,3,40,3.78,-174.93,93.47,161
05_m_23,3,16,0.96,-170.01,56.88,161
05_m_23,3,20,1.3,5.11,62.71,161
05_m_23,3,20,1.73,-3.04,82.57,161
05_m_23,3,12,0.57,-179.25,47.78,161
05_m_23,3,144,1.07,-62.32,288.06,161
05_m_23,3,56,10.29,69.59,184.92,161
05_m_23,3,20,0.73,64.98,42.04,161
05_m_23,3,36,4.43,-173.86,124.09,161
05_m_23,3,76,17.33,-35.06,231.21,161
05_m_23,3,12,0.4,-35.48,34.98,161
05_m_23,3,240,10.52,166.56,281.32,161
05_m_23,3,1272,8.05,106.09,369.84,161
05_m_23,4,44,6.68,126.78,152.2,75
05_m_23,4,8,0.23,118.49,40.72,75
05_m_23,4,36,5.93,-52.6,168.3,75
05_m_23,4,36,4.41,13.95,121.61,75
05_m_23,4,16,0.98,9.26,57.76,75
05_m_23,4,20,0.49,3.19,30.83,75
05_m_23,4,1180,1.26,-63.36,322.93,75
05_m_23,4,28,2.62,140.54,97.59,75
05_m_23,4,12,0.43,-139.15,37.33,75
05_m_23,4,900,0.99,-101,309.97,75
05_m_23,4,16,0.97,76.07,58.95,75
05_m_23,4,16,1.04,-6.06,59.36,75
05_m_23,4,8,0.17,149.88,31.21,75
05_m_23,4,20,1.14,143.42,57.69,75
05_m_23,4,44,7.48,-99.24,168.93,75
05_m_23,4,24,2.64,-176.7,114.63,75
05_m_23,4,12,0.41,45.92,34.87,75
05_m_23,4,20,1.6,-1.24,78.94,75
05_m_23,4,48,8.44,-15.45,174.6,75
05_m_23,4,44,8.2,-71.15,191.63,75
05_m_23,4,16,0.91,-40.89,49.85,75
05_m_23,4,52,8.43,125.49,165.12,75
05_m_23,4,8,0.27,118.94,37.43,75
05_m_23,4,48,6.94,-54.06,148.27,75
05_m_23,4,16,1.03,-56.32,60.64,75
05_m_23,4,12,0.56,-106.78,46.42,75
05_m_23,4,16,0.95,-4.85,54.98,75
05_m_23,4,8,0.31,154.77,44.54,75
05_m_23,4,1244,1.68,-155.68,249.35,75
05_m_23,4,20,1.23,-165.3,55.81,75
05_m_23,4,16,0.76,9.97,42.71,75
05_m_23,4,40,4.66,177.32,114.14,75
05_m_23,4,148,0.48,36.62,262.07,75
05_m_23,4,1400,1.79,-123.34,242.19,75
05_m_23,4,36,3.79,98.74,102.41,75
05_m_23,4,56,9.8,149.45,175.81,75
05_m_23,4,48,7.03,-68.98,148.49,75
05_m_23,4,60,13.49,-25.52,227.53,75
05_m_23,4,20,1.49,6.76,74.45,75
05_m_23,4,20,1.34,-86.52,67.42,75
05_m_23,4,16,0.8,-6.41,46.33,75
05_m_23,4,2332,0.91,-123.4,92.28,75
05_m_23,4,2140,11.39,158.43,230.94,75
05_m_23,4,12,0.39,92.55,37.01,75
05_m_23,4,64,5.7,126.66,93.93,75
05_m_23,4,48,9.18,1.3,190.79,75
05_m_23,4,24,1.49,-174.97,62.08,75
05_m_23,4,248,1.34,-16.46,105.94,75
05_m_23,4,48,10.05,167.69,210.4,75
05_m_23,4,28,2.32,159.21,84.37,75
05_m_23,4,8,0.27,-177.91,45.04,75
05_m_23,4,32,3.05,1.21,93.97,75
05_m_23,4,176,2.82,-27.51,276.8,75
05_m_23,4,40,5.54,-170.53,137.37,75
05_m_23,4,16,0.85,-179.22,52.18,75
05_m_23,4,44,4.99,-98.35,111.4,75
05_m_23,4,8,0.25,-145.79,37.25,75
05_m_23,4,24,1.5,52.42,64.05,75
05_m_23,4,40,3.53,71.83,90.65,75
05_m_23,4,68,14.72,2.76,217.36,75
05_m_23,4,24,2.3,-178.02,96.01,75
05_m_23,4,60,13.82,-165.36,231.52,75
05_m_23,4,20,1.35,-169.67,61.87,75
05_m_23,4,16,0.82,-124.45,48.95,75
05_m_23,4,24,1.23,3.21,53.86,75
05_m_23,4,16,0.79,-164.31,45.97,75
05_m_23,4,20,1.38,-8.8,64.99,75
05_m_23,4,4024,3.64,112.02,406.4,75
05_m_23,4,24,1.94,-109.04,78.29,75
05_m_23,4,32,1.91,-40.63,89.59,75
05_m_23,4,20,1.62,168.27,80.87,75
05_m_23,4,24,2.58,4.66,107.03,75
05_m_23,4,16,1.17,0,70.79,75
05_m_23,4,1620,1.64,149.58,289.01,75
05_m_23,4,20,1.39,-18.46,68.07,75
06_m_26,1,56,10.6,155.86,192.88,242
06_m_26,1,40,5.28,-5.26,130.97,242
06_m_26,1,40,5.41,165.75,134.55,242
06_m_26,1,72,11.49,-43.44,167.86,242
06_m_26,1,24,0.84,81.36,52.06,242
06_m_26,1,24,2.32,-1.44,98.59,242
06_m_26,1,52,7.98,161.58,153.54,242
06_m_26,1,12,0.57,-166.6,43.67,242
06_m_26,1,44,6.32,2.94,142.39,242
06_m_26,1,52,6.88,-78.96,136.88,242
06_m_26,1,180,7.26,95.91,196.8,242
06_m_26,1,32,1.49,170.34,65.79,242
06_m_26,1,20,1.39,-3.88,63.98,242
06_m_26,1,28,1.78,-173.27,74.79,242
06_m_26,1,2364,1.6,2.87,234.92,242
06_m_26,1,24,2.43,161.86,94.57,242
06_m_26,1,704,1.5,32.46,281.02,242
06_m_26,1,24,1.2,164.74,59.47,242
06_m_26,1,12,0.45,-39.5,36.36,242
06_m_26,1,132,0.66,156.52,270.92,242
06_m_26,1,136,1.18,92.08,283.16,242
06_m_26,1,60,11.58,-85.98,197.2,242
06_m_26,1,40,3.33,-45.21,84.19,242
06_m_26,1,24,1.85,-31.29,82.47,242
06_m_26,1,32,4.68,-172.28,148.04,242
06_m_26,1,12,0.57,-8.31,45.21,242
06_m_26,1,36,4.12,56.04,119.01,242
06_m_26,1,32,3.8,-122.47,121.97,242
06_m_26,1,32,4.96,-176.51,155.19,242
06_m_26,1,36,4.04,79.47,110.74,242
06_m_26,1,40,5.45,5.68,134.23,242
06_m_26,1,52,9.27,-4.97,178.22,242
06_m_26,1,12,0.51,74.31,38.29,242
06_m_26,1,40,5.5,178.38,136.43,242
06_m_26,1,48,9.59,-3.99,201.33,242
06_m_26,1,12,0.64,19.44,48.55,242
06_m_26,1,52,9.85,179.62,191.19,242
06_m_26,1,8,0.24,58.63,32,242
06_m_26,1,52,10.18,-177.82,196.01,242
06_m_26,1,8,0.21,66.69,24.2,242
06_m_26,1,48,10.37,-1.83,217.05,242
06_m_26,1,32,4.05,-7.59,122.95,242
06_m_26,1,24,2.62,-92.74,111.22,242
06_m_26,1,16,0.48,116.96,29.96,242
06_m_26,1,56,13.23,174.41,237.89,242
06_m_26,1,16,0.98,15.16,59.24,242
06_m_26,1,64,11.67,-4.46,197.56,242
06_m_26,1,28,2.77,-112.94,97.23,242
06_m_26,1,12,0.54,-177.11,41.79,242
06_m_26,1,56,11.27,179.11,205.19,242
06_m_26,1,24,2.03,1.47,86.36,242
06_m_26,1,12,0.47,-171.34,36.83,242
06_m_26,1,56,11.38,-3.58,204.04,242
06_m_26,1,20,0.63,-46.54,41,242
06_m_26,1,40,4.66,94.51,116.3,242
06_m_26,1,84,15.92,132.64,192.5,242
06_m_26,1,28,4.27,-149.82,154.47,242
06_m_26,1,52,10.25,-36.17,203.83,242
06_m_26,1,52,7.69,179.8,146.83,242
06_m_26,1,52,10.18,-1.97,196.33,242
06_m_26,1,8,0.24,156.59,32.22,242
06_m_26,1,28,2.89,-142.49,106.54,242
06_m_26,1,20,1.28,-82.71,62.01,242
06_m_26,1,20,1.41,-76.46,63.65,242
06_m_26,1,60,8.45,155.51,140.91,242
06_m_26,1,40,3.6,90.55,88.37,242
06_m_26,1,56,10.59,-33.24,196.95,242
06_m_26,1,20,0.93,137.38,41.76,242
06_m_26,1,20,1.83,116.46,86.72,242
06_m_26,1,44,4.44,91.08,99.23,242
06_m_26,1,16,0.96,77.94,55.38,242
06_m_26,1,20,1.72,-93.71,83.25,242
06_m_26,1,20,1.49,-112.31,72.29,242
06_m_26,1,12,0.49,-153.02,41.08,242
06_m_26,1,24,2.22,3.34,90.98,242
06_m_26,1,16,0.79,-6.12,40.85,242
06_m_26,1,24,2.16,-178.63,86.88,242
06_m_26,1,16,0.89,-108.35,52.21,242
06_m_26,1,36,3,-54.41,86.18,242
06_m_26,1,24,1.28,124.04,66.19,242
06_m_26,1,44,4.66,-76.01,106.93,242
06_m_26,1,48,8.23,-4.67,170.77,242
06_m_26,1,60,4.62,96,75.97,242
06_m_26,1,28,1.89,167.19,72,242
06_m_26,1,40,5.16,177.07,126.99,242
06_m_26,1,24,2.48,-83.34,109.07,242
06_m_26,1,24,1.3,101.27,57.85,242
06_m_26,1,20,0.88,134.46,46.83,242
06_m_26,1,24,1.85,-85.83,74.65,242
06_m_26,1,16,0.79,68.51,55.83,242
06_m_26,1,12,0.5,-123.49,42.54,242
06_m_26,1,8,0.16,-138.46,34.32,242
06_m_26,1,52,9.95,-5.78,190.11,242
06_m_26,1,56,8.35,23.02,148.32,242
06_m_26,1,84,16.28,-167.28,196.98,242
06_m_26,1,20,0.94,-170.59,53.27,242
06_m_26,1,12,0.63,56.75,50.61,242
06_m_26,1,36,2.97,101.58,81.72,242
06_m_26,1,20,0.59,-67.04,34.95,242
06_m_26,1,64,13.14,49.74,206.55,242
06_m_26,1,16,0.79,101.42,47.05,242
06_m_26,1,56,10.2,-137.67,183.59,242
06_m_26,1,52,8.3,163.17,161.25,242
06_m_26,1,28,2.85,169.24,104.27,242
06_m_26,1,68,18.26,-1.94,271.98,242
06_m_26,1,24,1.43,174,57.25,242
06_m_26,1,36,4.55,2.04,123.64,242
06_m_26,1,12,0.5,-173.15,37.07,242
06_m_26,1,72,14.83,-170.98,214.76,242
06_m_26,1,52,6.05,142.36,119.1,242
06_m_26,1,16,1.21,143.13,75.34,242
06_m_26,1,28,3.79,-10.34,133.75,242
06_m_26,1,64,12.82,-21.17,200.47,242
06_m_26,1,24,1.91,-8.98,78.76,242
06_m_26,1,24,2.34,-4.29,98.48,242
06_m_26,1,24,3.24,179.53,128.79,242
06_m_26,1,36,3.16,82.73,92.17,242
06_m_26,1,68,14.52,-175.07,213.89,242
06_m_26,1,16,0.88,70.84,51.35,242
06_m_26,1,100,15.25,0.19,172.13,242
06_m_26,1,24,2.25,-101.64,100.19,242
06_m_26,1,16,0.82,-168.25,50,242
06_m_26,1,28,2.58,-0.51,88.82,242
06_m_26,1,68,14.24,173.36,210.89,242
06_m_26,1,28,1.74,58.63,65.74,242
06_m_26,1,24,2.56,-3.62,106.74,242
06_m_26,1,8,0.21,168.19,34.48,242
06_m_26,1,36,3.9,-12.21,107.54,242
06_m_26,1,12,0.51,129.66,44.54,242
06_m_26,1,12,0.51,-131.68,43.89,242
06_m_26,1,24,1.55,-74.14,72.82,242
06_m_26,1,24,1.51,88.3,70.01,242
06_m_26,1,20,1.3,-171.84,57.78,242
06_m_26,1,28,2.65,-136.24,103.01,242
06_m_26,1,40,3.24,-68.7,94.44,242
06_m_26,1,60,8.63,140.94,143.67,242
06_m_26,1,12,0.6,-118.33,51.39,242
06_m_26,1,16,1.16,-26.31,74.37,242
06_m_26,1,8,0.19,173.01,31.54,242
06_m_26,1,20,1.38,170.82,62.92,242
06_m_26,1,68,14.91,-2.81,220.81,242
06_m_26,1,20,0.12,11.18,40.6,242
